Gmt time,Open,High,Low,Close,Volume
01.03.2020 00:00:00.000,191.907,191.907,191.907,191.907,0
01.03.2020 01:00:00.000,191.907,191.907,191.907,191.907,0
01.03.2020 02:00:00.000,191.907,191.907,191.907,191.907,0
01.03.2020 03:00:00.000,191.907,191.907,191.907,191.907,0
01.03.2020 04:00:00.000,191.907,191.907,191.907,191.907,0
01.03.2020 05:00:00.000,191.907,191.907,191.907,191.907,0
01.03.2020 06:00:00.000,191.907,191.907,191.907,191.907,0
01.03.2020 07:00:00.000,191.907,191.907,191.907,191.907,0
01.03.2020 08:00:00.000,191.907,191.907,191.907,191.907,0
01.03.2020 09:00:00.000,191.907,191.907,191.907,191.907,0
01.03.2020 10:00:00.000,191.907,191.907,191.907,191.907,0
01.03.2020 11:00:00.000,191.907,191.907,191.907,191.907,0
01.03.2020 12:00:00.000,191.907,191.907,191.907,191.907,0
01.03.2020 13:00:00.000,191.907,191.907,191.907,191.907,0
01.03.2020 14:00:00.000,191.907,191.907,191.907,191.907,0
01.03.2020 15:00:00.000,191.907,191.907,191.907,191.907,0
01.03.2020 16:00:00.000,191.907,191.907,191.907,191.907,0
01.03.2020 17:00:00.000,191.907,191.907,191.907,191.907,0
01.03.2020 18:00:00.000,191.907,191.907,191.907,191.907,0
01.03.2020 19:00:00.000,191.907,191.907,191.907,191.907,0
01.03.2020 20:00:00.000,191.907,191.907,191.907,191.907,0
01.03.2020 21:00:00.000,191.907,191.907,191.907,191.907,0
01.03.2020 22:00:00.000,191.907,191.907,191.907,191.907,0
01.03.2020 23:00:00.000,191.907,191.907,191.907,191.907,0
02.03.2020 00:00:00.000,191.907,191.907,191.907,191.907,0
02.03.2020 01:00:00.000,191.907,191.907,191.907,191.907,0
02.03.2020 02:00:00.000,191.907,191.907,191.907,191.907,0
02.03.2020 03:00:00.000,191.907,191.907,191.907,191.907,0
02.03.2020 04:00:00.000,191.907,191.907,191.907,191.907,0
02.03.2020 05:00:00.000,191.907,191.907,191.907,191.907,0
02.03.2020 06:00:00.000,191.907,191.907,191.907,191.907,0
02.03.2020 07:00:00.000,191.907,191.907,191.907,191.907,0
02.03.2020 08:00:00.000,191.907,191.907,191.907,191.907,0
02.03.2020 09:00:00.000,191.907,191.907,191.907,191.907,0
02.03.2020 10:00:00.000,191.907,191.907,191.907,191.907,0
02.03.2020 11:00:00.000,191.907,191.907,191.907,191.907,0
02.03.2020 12:00:00.000,191.907,191.907,191.907,191.907,0
02.03.2020 13:00:00.000,191.907,191.907,191.907,191.907,0
02.03.2020 14:00:00.000,194.018,194.298,189.528,190.107,7.8472
02.03.2020 15:00:00.000,190.108,191.448,188.798,189.647,18.091
02.03.2020 16:00:00.000,189.637,193.928,189.587,193.708,18.1115
02.03.2020 17:00:00.000,193.708,194.038,191.217,192.558,14.832
02.03.2020 18:00:00.000,192.567,192.777,190.397,191.188,14.0165
02.03.2020 19:00:00.000,191.168,192.558,189.647,190.358,15.8772
02.03.2020 20:00:00.000,190.387,196.488,190.257,196.447,20.0688
02.03.2020 21:00:00.000,196.447,196.447,196.447,196.447,0
02.03.2020 22:00:00.000,196.447,196.447,196.447,196.447,0
02.03.2020 23:00:00.000,196.447,196.447,196.447,196.447,0
03.03.2020 00:00:00.000,196.447,196.447,196.447,196.447,0
03.03.2020 01:00:00.000,196.447,196.447,196.447,196.447,0
03.03.2020 02:00:00.000,196.447,196.447,196.447,196.447,0
03.03.2020 03:00:00.000,196.447,196.447,196.447,196.447,0
03.03.2020 04:00:00.000,196.447,196.447,196.447,196.447,0
03.03.2020 05:00:00.000,196.447,196.447,196.447,196.447,0
03.03.2020 06:00:00.000,196.447,196.447,196.447,196.447,0
03.03.2020 07:00:00.000,196.447,196.447,196.447,196.447,0
03.03.2020 08:00:00.000,196.447,196.447,196.447,196.447,0
03.03.2020 09:00:00.000,196.447,196.447,196.447,196.447,0
03.03.2020 10:00:00.000,196.447,196.447,196.447,196.447,0
03.03.2020 11:00:00.000,196.447,196.447,196.447,196.447,0
03.03.2020 12:00:00.000,196.447,196.447,196.447,196.447,0
03.03.2020 13:00:00.000,196.447,196.447,196.447,196.447,0
03.03.2020 14:00:00.000,195.797,196.557,192.188,192.398,8.0387
03.03.2020 15:00:00.000,192.398,197.197,192.337,195.947,17.2065
03.03.2020 16:00:00.000,195.918,196.098,191.508,193.488,15.3678
03.03.2020 17:00:00.000,193.478,193.568,191.377,192.098,13.7727
03.03.2020 18:00:00.000,192.098,192.098,188.097,188.128,16.8573
03.03.2020 19:00:00.000,188.128,189.178,186.597,188.707,20.7415
03.03.2020 20:00:00.000,188.728,190.628,183.907,185.168,25.583
03.03.2020 21:00:00.000,185.168,185.168,185.168,185.168,0
03.03.2020 22:00:00.000,185.168,185.168,185.168,185.168,0
03.03.2020 23:00:00.000,185.168,185.168,185.168,185.168,0
04.03.2020 00:00:00.000,185.168,185.168,185.168,185.168,0
04.03.2020 01:00:00.000,185.168,185.168,185.168,185.168,0
04.03.2020 02:00:00.000,185.168,185.168,185.168,185.168,0
04.03.2020 03:00:00.000,185.168,185.168,185.168,185.168,0
04.03.2020 04:00:00.000,185.168,185.168,185.168,185.168,0
04.03.2020 05:00:00.000,185.168,185.168,185.168,185.168,0
04.03.2020 06:00:00.000,185.168,185.168,185.168,185.168,0
04.03.2020 07:00:00.000,185.168,185.168,185.168,185.168,0
04.03.2020 08:00:00.000,185.168,185.168,185.168,185.168,0
04.03.2020 09:00:00.000,185.168,185.168,185.168,185.168,0
04.03.2020 10:00:00.000,185.168,185.168,185.168,185.168,0
04.03.2020 11:00:00.000,185.168,185.168,185.168,185.168,0
04.03.2020 12:00:00.000,185.168,185.168,185.168,185.168,0
04.03.2020 13:00:00.000,185.168,185.168,185.168,185.168,0
04.03.2020 14:00:00.000,188.958,189.598,186.378,187.608,8.23
04.03.2020 15:00:00.000,187.608,190.248,187.257,188.118,15.309
04.03.2020 16:00:00.000,188.117,189.818,187.848,188.288,13.947
04.03.2020 17:00:00.000,188.298,189.008,188.038,188.988,12.1243
04.03.2020 18:00:00.000,188.987,189.538,188.108,188.148,14.172
04.03.2020 19:00:00.000,188.147,189.098,187.807,188.288,16.0055
04.03.2020 20:00:00.000,188.277,191.818,188.208,191.608,23.063
04.03.2020 21:00:00.000,191.608,191.608,191.608,191.608,0
04.03.2020 22:00:00.000,191.608,191.608,191.608,191.608,0
04.03.2020 23:00:00.000,191.608,191.608,191.608,191.608,0
05.03.2020 00:00:00.000,191.608,191.608,191.608,191.608,0
05.03.2020 01:00:00.000,191.608,191.608,191.608,191.608,0
05.03.2020 02:00:00.000,191.608,191.608,191.608,191.608,0
05.03.2020 03:00:00.000,191.608,191.608,191.608,191.608,0
05.03.2020 04:00:00.000,191.608,191.608,191.608,191.608,0
05.03.2020 05:00:00.000,191.608,191.608,191.608,191.608,0
05.03.2020 06:00:00.000,191.608,191.608,191.608,191.608,0
05.03.2020 07:00:00.000,191.608,191.608,191.608,191.608,0
05.03.2020 08:00:00.000,191.608,191.608,191.608,191.608,0
05.03.2020 09:00:00.000,191.608,191.608,191.608,191.608,0
05.03.2020 10:00:00.000,191.608,191.608,191.608,191.608,0
05.03.2020 11:00:00.000,191.608,191.608,191.608,191.608,0
05.03.2020 12:00:00.000,191.608,191.608,191.608,191.608,0
05.03.2020 13:00:00.000,191.608,191.608,191.608,191.608,0
05.03.2020 14:00:00.000,186.778,188.927,186.628,187.518,6.7277
05.03.2020 15:00:00.000,187.448,188.808,186.797,187.168,13.176
05.03.2020 16:00:00.000,187.178,188.488,186.797,186.818,13.8278
05.03.2020 17:00:00.000,186.838,187.088,184.697,185.007,17.949
05.03.2020 18:00:00.000,184.998,185.898,184.427,185.478,16.01
05.03.2020 19:00:00.000,185.477,185.858,184.497,185.207,16.1525
05.03.2020 20:00:00.000,185.228,185.758,183.887,185.008,23.2755
05.03.2020 21:00:00.000,185.008,185.008,185.008,185.008,0
05.03.2020 22:00:00.000,185.008,185.008,185.008,185.008,0
05.03.2020 23:00:00.000,185.008,185.008,185.008,185.008,0
06.03.2020 00:00:00.000,185.008,185.008,185.008,185.008,0
06.03.2020 01:00:00.000,185.008,185.008,185.008,185.008,0
06.03.2020 02:00:00.000,185.008,185.008,185.008,185.008,0
06.03.2020 03:00:00.000,185.008,185.008,185.008,185.008,0
06.03.2020 04:00:00.000,185.008,185.008,185.008,185.008,0
06.03.2020 05:00:00.000,185.008,185.008,185.008,185.008,0
06.03.2020 06:00:00.000,185.008,185.008,185.008,185.008,0
