Gmt time,Open,High,Low,Close,Volume
05.03.2020 02:00:00.000,1384.907,1384.907,1384.907,1384.907,0
05.03.2020 03:00:00.000,1384.907,1384.907,1384.907,1384.907,0
05.03.2020 04:00:00.000,1384.907,1384.907,1384.907,1384.907,0
05.03.2020 05:00:00.000,1384.907,1384.907,1384.907,1384.907,0
05.03.2020 06:00:00.000,1384.907,1384.907,1384.907,1384.907,0
05.03.2020 07:00:00.000,1384.907,1384.907,1384.907,1384.907,0
05.03.2020 08:00:00.000,1384.907,1384.907,1384.907,1384.907,0
05.03.2020 09:00:00.000,1384.907,1384.907,1384.907,1384.907,0
05.03.2020 10:00:00.000,1384.907,1384.907,1384.907,1384.907,0
05.03.2020 11:00:00.000,1384.907,1384.907,1384.907,1384.907,0
05.03.2020 12:00:00.000,1384.907,1384.907,1384.907,1384.907,0
05.03.2020 13:00:00.000,1384.907,1384.907,1384.907,1384.907,0
05.03.2020 14:00:00.000,1351.067,1357.067,1331.047,1337.498,4.8678
05.03.2020 15:00:00.000,1339.788,1354.407,1334.007,1345.448,7.9983
05.03.2020 16:00:00.000,1345.448,1356.158,1340.968,1343.828,9.4155
05.03.2020 17:00:00.000,1343.828,1344.727,1325.927,1328.098,6.9107
05.03.2020 18:00:00.000,1328.098,1338.967,1323.087,1335.608,11.3542
05.03.2020 19:00:00.000,1335.628,1335.728,1321.997,1322.997,8.798
05.03.2020 20:00:00.000,1322.997,1323.498,1304.997,1317.158,11.1173
05.03.2020 21:00:00.000,1317.158,1317.158,1317.158,1317.158,0
05.03.2020 22:00:00.000,1317.158,1317.158,1317.158,1317.158,0
05.03.2020 23:00:00.000,1317.158,1317.158,1317.158,1317.158,0
06.03.2020 00:00:00.000,1317.158,1317.158,1317.158,1317.158,0
06.03.2020 01:00:00.000,1317.158,1317.158,1317.158,1317.158,0
06.03.2020 02:00:00.000,1317.158,1317.158,1317.158,1317.158,0
06.03.2020 03:00:00.000,1317.158,1317.158,1317.158,1317.158,0
06.03.2020 04:00:00.000,1317.158,1317.158,1317.158,1317.158,0
06.03.2020 05:00:00.000,1317.158,1317.158,1317.158,1317.158,0
06.03.2020 06:00:00.000,1317.158,1317.158,1317.158,1317.158,0
06.03.2020 07:00:00.000,1317.158,1317.158,1317.158,1317.158,0
06.03.2020 08:00:00.000,1317.158,1317.158,1317.158,1317.158,0
06.03.2020 09:00:00.000,1317.158,1317.158,1317.158,1317.158,0
06.03.2020 10:00:00.000,1317.158,1317.158,1317.158,1317.158,0
06.03.2020 11:00:00.000,1317.158,1317.158,1317.158,1317.158,0
06.03.2020 12:00:00.000,1317.158,1317.158,1317.158,1317.158,0
06.03.2020 13:00:00.000,1317.158,1317.158,1317.158,1317.158,0
06.03.2020 14:00:00.000,1274.648,1277.388,1260.297,1269.122,7.4557
06.03.2020 15:00:00.000,1267.148,1297.837,1263.997,1288.648,12.3212
06.03.2020 16:00:00.000,1288.647,1292.287,1278.577,1279.847,11.9882
06.03.2020 17:00:00.000,1279.817,1284.848,1268.567,1274.997,10.0673
06.03.2020 18:00:00.000,1275.198,1284.058,1268.088,1269.017,8.334
06.03.2020 19:00:00.000,1269.017,1274.668,1262.018,1265.227,9.1652
06.03.2020 20:00:00.000,1265.227,1305.618,1262.997,1297.088,18.4585
06.03.2020 21:00:00.000,1297.088,1297.088,1297.088,1297.088,0
06.03.2020 22:00:00.000,1297.088,1297.088,1297.088,1297.088,0
06.03.2020 23:00:00.000,1297.088,1297.088,1297.088,1297.088,0
07.03.2020 00:00:00.000,1297.088,1297.088,1297.088,1297.088,0
07.03.2020 01:00:00.000,1297.088,1297.088,1297.088,1297.088,0
07.03.2020 02:00:00.000,1297.088,1297.088,1297.088,1297.088,0
07.03.2020 03:00:00.000,1297.088,1297.088,1297.088,1297.088,0
07.03.2020 04:00:00.000,1297.088,1297.088,1297.088,1297.088,0
07.03.2020 05:00:00.000,1297.088,1297.088,1297.088,1297.088,0
07.03.2020 06:00:00.000,1297.088,1297.088,1297.088,1297.088,0
07.03.2020 07:00:00.000,1297.088,1297.088,1297.088,1297.088,0
07.03.2020 08:00:00.000,1297.088,1297.088,1297.088,1297.088,0
07.03.2020 09:00:00.000,1297.088,1297.088,1297.088,1297.088,0
07.03.2020 10:00:00.000,1297.088,1297.088,1297.088,1297.088,0
07.03.2020 11:00:00.000,1297.088,1297.088,1297.088,1297.088,0
07.03.2020 12:00:00.000,1297.088,1297.088,1297.088,1297.088,0
07.03.2020 13:00:00.000,1297.088,1297.088,1297.088,1297.088,0
07.03.2020 14:00:00.000,1297.088,1297.088,1297.088,1297.088,0
07.03.2020 15:00:00.000,1297.088,1297.088,1297.088,1297.088,0
07.03.2020 16:00:00.000,1297.088,1297.088,1297.088,1297.088,0
07.03.2020 17:00:00.000,1297.088,1297.088,1297.088,1297.088,0
07.03.2020 18:00:00.000,1297.088,1297.088,1297.088,1297.088,0
07.03.2020 19:00:00.000,1297.088,1297.088,1297.088,1297.088,0
07.03.2020 20:00:00.000,1297.088,1297.088,1297.088,1297.088,0
07.03.2020 21:00:00.000,1297.088,1297.088,1297.088,1297.088,0
07.03.2020 22:00:00.000,1297.088,1297.088,1297.088,1297.088,0
07.03.2020 23:00:00.000,1297.088,1297.088,1297.088,1297.088,0
08.03.2020 00:00:00.000,1297.088,1297.088,1297.088,1297.088,0
08.03.2020 01:00:00.000,1297.088,1297.088,1297.088,1297.088,0
08.03.2020 02:00:00.000,1297.088,1297.088,1297.088,1297.088,0
08.03.2020 03:00:00.000,1297.088,1297.088,1297.088,1297.088,0
08.03.2020 04:00:00.000,1297.088,1297.088,1297.088,1297.088,0
08.03.2020 05:00:00.000,1297.088,1297.088,1297.088,1297.088,0
08.03.2020 06:00:00.000,1297.088,1297.088,1297.088,1297.088,0
08.03.2020 07:00:00.000,1297.088,1297.088,1297.088,1297.088,0
08.03.2020 08:00:00.000,1297.088,1297.088,1297.088,1297.088,0
08.03.2020 09:00:00.000,1297.088,1297.088,1297.088,1297.088,0
08.03.2020 10:00:00.000,1297.088,1297.088,1297.088,1297.088,0
08.03.2020 11:00:00.000,1297.088,1297.088,1297.088,1297.088,0
08.03.2020 12:00:00.000,1297.088,1297.088,1297.088,1297.088,0
08.03.2020 13:00:00.000,1297.088,1297.088,1297.088,1297.088,0
08.03.2020 14:00:00.000,1297.088,1297.088,1297.088,1297.088,0
08.03.2020 15:00:00.000,1297.088,1297.088,1297.088,1297.088,0
08.03.2020 16:00:00.000,1297.088,1297.088,1297.088,1297.088,0
08.03.2020 17:00:00.000,1297.088,1297.088,1297.088,1297.088,0
08.03.2020 18:00:00.000,1297.088,1297.088,1297.088,1297.088,0
08.03.2020 19:00:00.000,1297.088,1297.088,1297.088,1297.088,0
08.03.2020 20:00:00.000,1297.088,1297.088,1297.088,1297.088,0
08.03.2020 21:00:00.000,1297.088,1297.088,1297.088,1297.088,0
08.03.2020 22:00:00.000,1297.088,1297.088,1297.088,1297.088,0
08.03.2020 23:00:00.000,1297.088,1297.088,1297.088,1297.088,0
09.03.2020 00:00:00.000,1297.088,1297.088,1297.088,1297.088,0
09.03.2020 01:00:00.000,1297.088,1297.088,1297.088,1297.088,0
09.03.2020 02:00:00.000,1297.088,1297.088,1297.088,1297.088,0
09.03.2020 03:00:00.000,1297.088,1297.088,1297.088,1297.088,0
09.03.2020 04:00:00.000,1297.088,1297.088,1297.088,1297.088,0
09.03.2020 05:00:00.000,1297.088,1297.088,1297.088,1297.088,0
09.03.2020 06:00:00.000,1297.088,1297.088,1297.088,1297.088,0
09.03.2020 07:00:00.000,1297.088,1297.088,1297.088,1297.088,0
09.03.2020 08:00:00.000,1297.088,1297.088,1297.088,1297.088,0
09.03.2020 09:00:00.000,1297.088,1297.088,1297.088,1297.088,0
09.03.2020 10:00:00.000,1297.088,1297.088,1297.088,1297.088,0
09.03.2020 11:00:00.000,1297.088,1297.088,1297.088,1297.088,0
09.03.2020 12:00:00.000,1297.088,1297.088,1297.088,1297.088,0
09.03.2020 13:00:00.000,1201.847,1227.238,1198.178,1224.577,2.4995
09.03.2020 14:00:00.000,1225.318,1240.877,1215.907,1231.087,11.4117
09.03.2020 15:00:00.000,1231.098,1251.527,1228.597,1247.118,13.9195
09.03.2020 16:00:00.000,1246.738,1254.428,1237.997,1243.827,12.7075
09.03.2020 17:00:00.000,1243.828,1248.628,1224.997,1229.058,11.3448
09.03.2020 18:00:00.000,1229.167,1242.607,1224.997,1235.917,14.2583
09.03.2020 19:00:00.000,1237.497,1243.647,1209.997,1212.998,16.9252
09.03.2020 20:00:00.000,1212.998,1212.998,1212.998,1212.998,0
09.03.2020 21:00:00.000,1212.998,1212.998,1212.998,1212.998,0
09.03.2020 22:00:00.000,1212.998,1212.998,1212.998,1212.998,0
09.03.2020 23:00:00.000,1212.998,1212.998,1212.998,1212.998,0
10.03.2020 00:00:00.000,1212.998,1212.998,1212.998,1212.998,0
10.03.2020 01:00:00.000,1212.998,1212.998,1212.998,1212.998,0
10.03.2020 02:00:00.000,1212.998,1212.998,1212.998,1212.998,0
10.03.2020 03:00:00.000,1212.998,1212.998,1212.998,1212.998,0
10.03.2020 04:00:00.000,1212.998,1212.998,1212.998,1212.998,0
10.03.2020 05:00:00.000,1212.998,1212.998,1212.998,1212.998,0
10.03.2020 06:00:00.000,1212.998,1212.998,1212.998,1212.998,0
10.03.2020 07:00:00.000,1212.998,1212.998,1212.998,1212.998,0
10.03.2020 08:00:00.000,1212.998,1212.998,1212.998,1212.998,0
10.03.2020 09:00:00.000,1212.998,1212.998,1212.998,1212.998,0
10.03.2020 10:00:00.000,1212.998,1212.998,1212.998,1212.998,0
10.03.2020 11:00:00.000,1212.998,1212.998,1212.998,1212.998,0
10.03.2020 12:00:00.000,1212.998,1212.998,1212.998,1212.998,0
10.03.2020 13:00:00.000,1257.598,1262.368,1236.667,1247.307,4.6887
10.03.2020 14:00:00.000,1247.307,1258.028,1235.857,1235.857,11.1923
10.03.2020 15:00:00.000,1235.857,1247.928,1217.997,1224.998,7.418
10.03.2020 16:00:00.000,1225.057,1246.498,1224.997,1236.498,5.457
10.03.2020 17:00:00.000,1235.867,1248.027,1227.287,1228.818,4.598
10.03.2020 18:00:00.000,1228.817,1252.988,1220.998,1251.097,5.9658
10.03.2020 19:00:00.000,1251.118,1280.328,1248.037,1279.028,10.2393
10.03.2020 20:00:00.000,1279.028,1279.028,1279.028,1279.028,0
10.03.2020 21:00:00.000,1279.028,1279.028,1279.028,1279.028,0
10.03.2020 22:00:00.000,1279.028,1279.028,1279.028,1279.028,0
10.03.2020 23:00:00.000,1279.028,1279.028,1279.028,1279.028,0
11.03.2020 00:00:00.000,1279.028,1279.028,1279.028,1279.028,0
11.03.2020 01:00:00.000,1279.028,1279.028,1279.028,1279.028,0
11.03.2020 02:00:00.000,1279.028,1279.028,1279.028,1279.028,0
11.03.2020 03:00:00.000,1279.028,1279.028,1279.028,1279.028,0
11.03.2020 04:00:00.000,1279.028,1279.028,1279.028,1279.028,0
11.03.2020 05:00:00.000,1279.028,1279.028,1279.028,1279.028,0
11.03.2020 06:00:00.000,1279.028,1279.028,1279.028,1279.028,0
11.03.2020 07:00:00.000,1279.028,1279.028,1279.028,1279.028,0
11.03.2020 08:00:00.000,1279.028,1279.028,1279.028,1279.028,0
11.03.2020 09:00:00.000,1279.028,1279.028,1279.028,1279.028,0
11.03.2020 10:00:00.000,1279.028,1279.028,1279.028,1279.028,0
11.03.2020 11:00:00.000,1279.028,1279.028,1279.028,1279.028,0
11.03.2020 12:00:00.000,1279.028,1279.028,1279.028,1279.028,0
11.03.2020 13:00:00.000,1251.048,1260.008,1241.997,1248.508,3.4283
11.03.2020 14:00:00.000,1249.158,1254.938,1229.997,1232.718,7.1287
11.03.2020 15:00:00.000,1232.717,1237.168,1225.527,1230.538,8.411
11.03.2020 16:00:00.000,1231.078,1240.268,1215.997,1219.208,7.5835
11.03.2020 17:00:00.000,1219.208,1221.348,1210.008,1213.728,8.1945
11.03.2020 18:00:00.000,1213.728,1217.248,1205.497,1206.157,10.2
11.03.2020 19:00:00.000,1206.177,1224.578,1196.067,1214.538,12.8138
11.03.2020 20:00:00.000,1214.538,1214.538,1214.538,1214.538,0
11.03.2020 21:00:00.000,1214.538,1214.538,1214.538,1214.538,0
11.03.2020 22:00:00.000,1214.538,1214.538,1214.538,1214.538,0
11.03.2020 23:00:00.000,1214.538,1214.538,1214.538,1214.538,0
12.03.2020 00:00:00.000,1214.538,1214.538,1214.538,1214.538,0
12.03.2020 01:00:00.000,1214.538,1214.538,1214.538,1214.538,0
12.03.2020 02:00:00.000,1214.538,1214.538,1214.538,1214.538,0
12.03.2020 03:00:00.000,1214.538,1214.538,1214.538,1214.538,0
12.03.2020 04:00:00.000,1214.538,1214.538,1214.538,1214.538,0
12.03.2020 05:00:00.000,1214.538,1214.538,1214.538,1214.538,0
12.03.2020 06:00:00.000,1214.538,1214.538,1214.538,1214.538,0
12.03.2020 07:00:00.000,1214.538,1214.538,1214.538,1214.538,0
12.03.2020 08:00:00.000,1214.538,1214.538,1214.538,1214.538,0
12.03.2020 09:00:00.000,1214.538,1214.538,1214.538,1214.538,0
12.03.2020 10:00:00.000,1214.538,1214.538,1214.538,1214.538,0
12.03.2020 11:00:00.000,1214.538,1214.538,1214.538,1214.538,0
12.03.2020 12:00:00.000,1214.538,1214.538,1214.538,1214.538,0
12.03.2020 13:00:00.000,1124.197,1154.477,1113.997,1153.228,2.56
12.03.2020 14:00:00.000,1153.228,1157.737,1134.997,1150.758,5.7003
12.03.2020 15:00:00.000,1153.007,1153.358,1119.997,1130.788,8.1407
12.03.2020 16:00:00.000,1130.778,1171.077,1114.997,1162.408,8.0068
12.03.2020 17:00:00.000,1158.147,1192.327,1135.898,1156.808,4.3492
12.03.2020 18:00:00.000,1157.027,1162.008,1130.017,1133.008,6.49
12.03.2020 19:00:00.000,1133.007,1151.838,1114.997,1114.998,11.5395
12.03.2020 20:00:00.000,1114.998,1114.998,1114.998,1114.998,0
12.03.2020 21:00:00.000,1114.998,1114.998,1114.998,1114.998,0
12.03.2020 22:00:00.000,1114.998,1114.998,1114.998,1114.998,0
12.03.2020 23:00:00.000,1114.998,1114.998,1114.998,1114.998,0
13.03.2020 00:00:00.000,1114.998,1114.998,1114.998,1114.998,0
13.03.2020 01:00:00.000,1114.998,1114.998,1114.998,1114.998,0
13.03.2020 02:00:00.000,1114.998,1114.998,1114.998,1114.998,0
13.03.2020 03:00:00.000,1114.998,1114.998,1114.998,1114.998,0
13.03.2020 04:00:00.000,1114.998,1114.998,1114.998,1114.998,0
13.03.2020 05:00:00.000,1114.998,1114.998,1114.998,1114.998,0
13.03.2020 06:00:00.000,1114.998,1114.998,1114.998,1114.998,0
13.03.2020 07:00:00.000,1114.998,1114.998,1114.998,1114.998,0
13.03.2020 08:00:00.000,1114.998,1114.998,1114.998,1114.998,0
13.03.2020 09:00:00.000,1114.998,1114.998,1114.998,1114.998,0
13.03.2020 10:00:00.000,1114.998,1114.998,1114.998,1114.998,0
13.03.2020 11:00:00.000,1114.998,1114.998,1114.998,1114.998,0
13.03.2020 12:00:00.000,1114.998,1114.998,1114.998,1114.998,0
13.03.2020 13:00:00.000,1176.947,1177.428,1139.998,1150.018,3.299
13.03.2020 14:00:00.000,1150.018,1171.158,1134.887,1134.907,4.506
13.03.2020 15:00:00.000,1135.298,1150.477,1119.997,1139.548,8.104
13.03.2020 16:00:00.000,1139.548,1154.497,1131.647,1140.128,6.4358
13.03.2020 17:00:00.000,1140.508,1160.577,1134.227,1155.527,6.858
13.03.2020 18:00:00.000,1156.617,1156.618,1121.837,1135.998,7.256
13.03.2020 19:00:00.000,1135.998,1219.478,1117.097,1219.478,10.2465
13.03.2020 20:00:00.000,1219.478,1219.478,1219.478,1219.478,0
13.03.2020 21:00:00.000,1219.478,1219.478,1219.478,1219.478,0
13.03.2020 22:00:00.000,1219.478,1219.478,1219.478,1219.478,0
13.03.2020 23:00:00.000,1219.478,1219.478,1219.478,1219.478,0
14.03.2020 00:00:00.000,1219.478,1219.478,1219.478,1219.478,0
14.03.2020 01:00:00.000,1219.478,1219.478,1219.478,1219.478,0
14.03.2020 02:00:00.000,1219.478,1219.478,1219.478,1219.478,0
14.03.2020 03:00:00.000,1219.478,1219.478,1219.478,1219.478,0
14.03.2020 04:00:00.000,1219.478,1219.478,1219.478,1219.478,0
14.03.2020 05:00:00.000,1219.478,1219.478,1219.478,1219.478,0
14.03.2020 06:00:00.000,1219.478,1219.478,1219.478,1219.478,0
14.03.2020 07:00:00.000,1219.478,1219.478,1219.478,1219.478,0
14.03.2020 08:00:00.000,1219.478,1219.478,1219.478,1219.478,0
14.03.2020 09:00:00.000,1219.478,1219.478,1219.478,1219.478,0
14.03.2020 10:00:00.000,1219.478,1219.478,1219.478,1219.478,0
14.03.2020 11:00:00.000,1219.478,1219.478,1219.478,1219.478,0
14.03.2020 12:00:00.000,1219.478,1219.478,1219.478,1219.478,0
14.03.2020 13:00:00.000,1219.478,1219.478,1219.478,1219.478,0
14.03.2020 14:00:00.000,1219.478,1219.478,1219.478,1219.478,0
14.03.2020 15:00:00.000,1219.478,1219.478,1219.478,1219.478,0
14.03.2020 16:00:00.000,1219.478,1219.478,1219.478,1219.478,0
14.03.2020 17:00:00.000,1219.478,1219.478,1219.478,1219.478,0
14.03.2020 18:00:00.000,1219.478,1219.478,1219.478,1219.478,0
14.03.2020 19:00:00.000,1219.478,1219.478,1219.478,1219.478,0
14.03.2020 20:00:00.000,1219.478,1219.478,1219.478,1219.478,0
14.03.2020 21:00:00.000,1219.478,1219.478,1219.478,1219.478,0
14.03.2020 22:00:00.000,1219.478,1219.478,1219.478,1219.478,0
14.03.2020 23:00:00.000,1219.478,1219.478,1219.478,1219.478,0
15.03.2020 00:00:00.000,1219.478,1219.478,1219.478,1219.478,0
15.03.2020 01:00:00.000,1219.478,1219.478,1219.478,1219.478,0
15.03.2020 02:00:00.000,1219.478,1219.478,1219.478,1219.478,0
15.03.2020 03:00:00.000,1219.478,1219.478,1219.478,1219.478,0
15.03.2020 04:00:00.000,1219.478,1219.478,1219.478,1219.478,0
15.03.2020 05:00:00.000,1219.478,1219.478,1219.478,1219.478,0
15.03.2020 06:00:00.000,1219.478,1219.478,1219.478,1219.478,0
15.03.2020 07:00:00.000,1219.478,1219.478,1219.478,1219.478,0
15.03.2020 08:00:00.000,1219.478,1219.478,1219.478,1219.478,0
15.03.2020 09:00:00.000,1219.478,1219.478,1219.478,1219.478,0
15.03.2020 10:00:00.000,1219.478,1219.478,1219.478,1219.478,0
15.03.2020 11:00:00.000,1219.478,1219.478,1219.478,1219.478,0
15.03.2020 12:00:00.000,1219.478,1219.478,1219.478,1219.478,0
15.03.2020 13:00:00.000,1219.478,1219.478,1219.478,1219.478,0
15.03.2020 14:00:00.000,1219.478,1219.478,1219.478,1219.478,0
15.03.2020 15:00:00.000,1219.478,1219.478,1219.478,1219.478,0
15.03.2020 16:00:00.000,1219.478,1219.478,1219.478,1219.478,0
15.03.2020 17:00:00.000,1219.478,1219.478,1219.478,1219.478,0
15.03.2020 18:00:00.000,1219.478,1219.478,1219.478,1219.478,0
15.03.2020 19:00:00.000,1219.478,1219.478,1219.478,1219.478,0
15.03.2020 20:00:00.000,1219.478,1219.478,1219.478,1219.478,0
15.03.2020 21:00:00.000,1219.478,1219.478,1219.478,1219.478,0
15.03.2020 22:00:00.000,1219.478,1219.478,1219.478,1219.478,0
15.03.2020 23:00:00.000,1219.478,1219.478,1219.478,1219.478,0
16.03.2020 00:00:00.000,1219.478,1219.478,1219.478,1219.478,0
16.03.2020 01:00:00.000,1219.478,1219.478,1219.478,1219.478,0
16.03.2020 02:00:00.000,1219.478,1219.478,1219.478,1219.478,0
16.03.2020 03:00:00.000,1219.478,1219.478,1219.478,1219.478,0
16.03.2020 04:00:00.000,1219.478,1219.478,1219.478,1219.478,0
16.03.2020 05:00:00.000,1219.478,1219.478,1219.478,1219.478,0
16.03.2020 06:00:00.000,1219.478,1219.478,1219.478,1219.478,0
16.03.2020 07:00:00.000,1219.478,1219.478,1219.478,1219.478,0
16.03.2020 08:00:00.000,1219.478,1219.478,1219.478,1219.478,0
16.03.2020 09:00:00.000,1219.478,1219.478,1219.478,1219.478,0
16.03.2020 10:00:00.000,1219.478,1219.478,1219.478,1219.478,0
16.03.2020 11:00:00.000,1219.478,1219.478,1219.478,1219.478,0
